esperimento,crop,matcher,preprocess,morph_open,morph_close,codici,modello,degrado,rot_deg,scala,tx,ty,prospettiva,ratio,loftr_conf,loftr_max_lato,ransac_thresh,seed,n_kp_a,n_kp_b,n_matches,n_inliers,inlier_ratio,rmse_px,rmse_m,err_max_px,success_stima,success,motivo,t_init_ms,t_match_ms,t_stima_ms
E1,tassarole,orb,sauvola,0,0,,homography,0.75,15,1.15,30,20,0.0,,,,3.0,42,4296,5000,1321,576,0.436033,1.2241095977900662,0.31147835948647573,3.705502397421472,True,False,,,90.6,4.1
E1,tassarole,orb,sauvola,0,0,,homography,1.0,15,1.15,30,20,0.0,,,,3.0,42,4296,5000,1158,340,0.29361,1.486088795554647,0.37813975229526653,4.04010432991275,True,False,,,98.8,14.1
E1,tassarole,orb,sauvola,0,0,,homography,1.1,15,1.15,30,20,0.0,,,,3.0,42,4296,5000,1217,286,0.235004,3.009983372800029,0.7658992991590857,10.281549972462312,True,False,,,110.0,40.2
E1,tassarole,orb,sauvola,0,0,,homography,1.2,15,1.15,30,20,0.0,,,,3.0,42,4296,5000,1118,172,0.153846,2.592960892593931,0.6597866780032035,5.836380284622756,True,False,,,103.4,97.5
E1,tassarole,orb,sauvola,0,0,,homography,1.3,15,1.15,30,20,0.0,,,,3.0,42,4296,5001,1090,131,0.120183,1.8409335581480695,0.4684310666714507,3.7067152248734403,True,False,,,111.2,96.2
E1,tassarole,orb,sauvola,0,0,,homography,1.4,15,1.15,30,20,0.0,,,,3.0,42,4296,5000,1072,35,0.032649,20.70896474817475,5.269458207067309,57.504724048520224,True,False,,,105.7,95.9
E1,tassarole,orb,sauvola,0,0,,homography,1.5,15,1.15,30,20,0.0,,,,3.0,42,4296,5001,1051,19,0.018078,331.68763042337383,84.39891262411874,991.80605524697,True,False,,,114.9,93.6
E1,tassarole,orb,sauvola,0,0,,homography,0.0,0,1.0,0.0,0.0,0.0,,,,3.0,42,4296,4296,4296,4296,1.0,1.739147368574784e-12,4.4253126537595947e-13,5.0758071783001905e-12,True,True,,,78.6,1.0
E1,tassarole,orb,sauvola,0,0,,homography,0.0,5,1.0,0.0,0.0,0.0,,,,3.0,42,4296,4294,2596,2096,0.807396,0.5493811376960144,0.13979167863016395,1.741879894462856,True,True,,,80.6,1.4
E1,tassarole,orb,sauvola,0,0,,homography,0.0,15,1.0,0.0,0.0,0.0,,,,3.0,42,4296,4279,2470,1790,0.724696,1.1410015932166993,0.29033127839876877,3.2600834948336743,True,False,,,78.1,1.1
